ARRAY_BASE,10'h0f1,reg_array,2,reg_ldo_05_intr_en,RWH,1'h1,F1,,,,,,,,,,,,
ARRAY_BASE,10'h0f1,reg_array,1,reg_ldo_05_intr_msk,RWH,1'h1,F1,,,,,,,,,,,,
ARRAY_BASE,10'h0f1,reg_array,0,reg_ldo_05_intr_clr,RWI,1'h0,F1,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h0f2,reg_array,14:10,reg_ldo_06_abort_time,RW,5'h2,F2,,,,,,,,,,,,
ARRAY_BASE,10'h0f2,reg_array,7:3,reg_ldo_06_low_temp_offset,RW,5'd5,F2,,,,,,,,,,,,
ARRAY_BASE,10'h0f2,reg_array,2,reg_ldo_06_oscp_func_en,RW,1'h1,F2,,,,,,,,,,,,
ARRAY_BASE,10'h0f2,reg_array,1,reg_ldo_06_ocp_en_dr,RW,1'h0,F2,,,,,,,,,,,,
ARRAY_BASE,10'h0f2,reg_array,0,reg_ldo_06_ocp_en_reg,RW,1'h1,F2,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h0f3,reg_array,15:14,reg_ldo_06_break_time,RWH,2'h1,F3,,,,,,,,,,,,
ARRAY_BASE,10'h0f3,reg_array,13:10,reg_ldo_06_reboot_cycle,RWH,4'h3,F3,,,,,,,,,,,,
ARRAY_BASE,10'h0f3,reg_array,9,reg_ldo_06_reboot_trigger,RWH,1'h0,F3,,,,,,,,,,,,
ARRAY_BASE,10'h0f3,reg_array,8,reg_ldo_06_reboot_trigger_dr,RWH,1'h0,F3,,,,,,,,,,,,
ARRAY_BASE,10'h0f3,reg_array,7,reg_ldo_06_ldo_off_dr,RWH,1'h0,F3,,,,,,,,,,,,
ARRAY_BASE,10'h0f3,reg_array,6,reg_ldo_06_ldo_off_reg,RWH,1'h0,F3,,,,,,,,,,,,
ARRAY_BASE,10'h0f3,reg_array,5,reg_ldo_06_pmu_off_dr,RWH,1'h0,F3,,,,,,,,,,,,
ARRAY_BASE,10'h0f3,reg_array,4,reg_ldo_06_pmu_off_reg,RWH,1'h0,F3,,,,,,,,,,,,
ARRAY_BASE,10'h0f3,reg_array,3:2,reg_ldo_06_protec_cycle,RW,2'h1,F3,,,,,,,,,,,,
ARRAY_BASE,10'h0f3,reg_array,1,reg_ldo_06_handle_sel_pmu_off,RWH,1'h1,F3,,,,,,,,,,,,
ARRAY_BASE,10'h0f3,reg_array,0,reg_ldo_06_hw_mode,RWH,1'h0,F3,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h0f4,reg_array,3,reg_ldo_06_abort_source_clr,RWI,1'h0,F4,,,,,,,,,,,,
ARRAY_BASE,10'h0f4,reg_array,2,reg_ldo_06_intr_en,RWH,1'h1,F4,,,,,,,,,,,,
ARRAY_BASE,10'h0f4,reg_array,1,reg_ldo_06_intr_msk,RWH,1'h1,F4,,,,,,,,,,,,
ARRAY_BASE,10'h0f4,reg_array,0,reg_ldo_06_intr_clr,RWI,1'h0,F4,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h0f5,reg_array,14:10,reg_ldo_07_det_time,RW,5'h1,F5,,,,,,,,,,,,
ARRAY_BASE,10'h0f5,reg_array,9:5,reg_ldo_07_det_trubo_time,RW,5'd31,F5,,,,,,,,,,,,
ARRAY_BASE,10'h0f5,reg_array,4:0,reg_ldo_07_endure_time,RW,5'd31,F5,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h0f6,reg_array,14:10,reg_ldo_07_abort_time,RW,5'h2,F6,,,,,,,,,,,,
ARRAY_BASE,10'h0f6,reg_array,7:3,reg_ldo_07_low_temp_offset,RW,5'd5,F6,,,,,,,,,,,,
ARRAY_BASE,10'h0f6,reg_array,2,reg_ldo_07_oscp_func_en,RW,1'h1,F6,,,,,,,,,,,,
ARRAY_BASE,10'h0f6,reg_array,1,reg_ldo_07_ocp_en_dr,RW,1'h0,F6,,,,,,,,,,,,
ARRAY_BASE,10'h0f6,reg_array,0,reg_ldo_07_ocp_en_reg,RW,1'h1,F6,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h0f7,reg_array,15:14,reg_ldo_07_break_time,RWH,2'h1,F7,,,,,,,,,,,,
ARRAY_BASE,10'h0f7,reg_array,13:10,reg_ldo_07_reboot_cycle,RWH,4'h3,F7,,,,,,,,,,,,
ARRAY_BASE,10'h0f7,reg_array,9,reg_ldo_07_reboot_trigger,RWH,1'h0,F7,,,,,,,,,,,,
ARRAY_BASE,10'h0f7,reg_array,8,reg_ldo_07_reboot_trigger_dr,RWH,1'h0,F7,,,,,,,,,,,,
ARRAY_BASE,10'h0f7,reg_array,7,reg_ldo_07_ldo_off_dr,RWH,1'h0,F7,,,,,,,,,,,,
ARRAY_BASE,10'h0f7,reg_array,6,reg_ldo_07_ldo_off_reg,RWH,1'h0,F7,,,,,,,,,,,,
ARRAY_BASE,10'h0f7,reg_array,5,reg_ldo_07_pmu_off_dr,RWH,1'h0,F7,,,,,,,,,,,,
ARRAY_BASE,10'h0f7,reg_array,4,reg_ldo_07_pmu_off_reg,RWH,1'h0,F7,,,,,,,,,,,,
ARRAY_BASE,10'h0f7,reg_array,3:2,reg_ldo_07_protec_cycle,RW,2'h1,F7,,,,,,,,,,,,
ARRAY_BASE,10'h0f7,reg_array,1,reg_ldo_07_handle_sel_pmu_off,RWH,1'h1,F7,,,,,,,,,,,,
ARRAY_BASE,10'h0f7,reg_array,0,reg_ldo_07_hw_mode,RWH,1'h0,F7,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h0f8,reg_array,3,reg_ldo_07_abort_source_clr,RWI,1'h0,F8,,,,,,,,,,,,
ARRAY_BASE,10'h0f8,reg_array,2,reg_ldo_07_intr_en,RWH,1'h1,F8,,,,,,,,,,,,
ARRAY_BASE,10'h0f8,reg_array,1,reg_ldo_07_intr_msk,RWH,1'h1,F8,,,,,,,,,,,,
ARRAY_BASE,10'h0f8,reg_array,0,reg_ldo_07_intr_clr,RWI,1'h0,F8,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h0f9,reg_array,14:10,reg_ldo_08_det_time,RW,5'h1,F9,,,,,,,,,,,,
ARRAY_BASE,10'h0f9,reg_array,9:5,reg_ldo_08_det_trubo_time,RW,5'd31,F9,,,,,,,,,,,,
ARRAY_BASE,10'h0f9,reg_array,4:0,reg_ldo_08_endure_time,RW,5'd31,F9,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h0fa,reg_array,14:10,reg_ldo_08_abort_time,RW,5'h2,FA,,,,,,,,,,,,
ARRAY_BASE,10'h0fa,reg_array,7:3,reg_ldo_08_low_temp_offset,RW,5'd5,FA,,,,,,,,,,,,
ARRAY_BASE,10'h0fa,reg_array,2,reg_ldo_08_oscp_func_en,RW,1'h1,FA,,,,,,,,,,,,
ARRAY_BASE,10'h0fa,reg_array,1,reg_ldo_08_ocp_en_dr,RW,1'h0,FA,,,,,,,,,,,,
ARRAY_BASE,10'h0fa,reg_array,0,reg_ldo_08_ocp_en_reg,RW,1'h1,FA,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h0fb,reg_array,15:14,reg_ldo_08_break_time,RWH,2'h1,FB,,,,,,,,,,,,
ARRAY_BASE,10'h0fb,reg_array,13:10,reg_ldo_08_reboot_cycle,RWH,4'h3,FB,,,,,,,,,,,,
ARRAY_BASE,10'h0fb,reg_array,9,reg_ldo_08_reboot_trigger,RWH,1'h0,FB,,,,,,,,,,,,
ARRAY_BASE,10'h0fb,reg_array,8,reg_ldo_08_reboot_trigger_dr,RWH,1'h0,FB,,,,,,,,,,,,
ARRAY_BASE,10'h0fb,reg_array,7,reg_ldo_08_ldo_off_dr,RWH,1'h0,FB,,,,,,,,,,,,
ARRAY_BASE,10'h0fb,reg_array,6,reg_ldo_08_ldo_off_reg,RWH,1'h0,FB,,,,,,,,,,,,
ARRAY_BASE,10'h0fb,reg_array,5,reg_ldo_08_pmu_off_dr,RWH,1'h0,FB,,,,,,,,,,,,
ARRAY_BASE,10'h0fb,reg_array,4,reg_ldo_08_pmu_off_reg,RWH,1'h0,FB,,,,,,,,,,,,
ARRAY_BASE,10'h0fb,reg_array,3:2,reg_ldo_08_protec_cycle,RW,2'h1,FB,,,,,,,,,,,,
ARRAY_BASE,10'h0fb,reg_array,1,reg_ldo_08_handle_sel_pmu_off,RWH,1'h1,FB,,,,,,,,,,,,
ARRAY_BASE,10'h0fb,reg_array,0,reg_ldo_08_hw_mode,RWH,1'h0,FB,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h0fc,reg_array,3,reg_ldo_08_abort_source_clr,RWI,1'h0,FC,,,,,,,,,,,,
ARRAY_BASE,10'h0fc,reg_array,2,reg_ldo_08_intr_en,RWH,1'h1,FC,,,,,,,,,,,,
ARRAY_BASE,10'h0fc,reg_array,1,reg_ldo_08_intr_msk,RWH,1'h1,FC,,,,,,,,,,,,
ARRAY_BASE,10'h0fc,reg_array,0,reg_ldo_08_intr_clr,RWI,1'h0,FC,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h0fd,reg_array,14:10,reg_ldo_09_det_time,RW,5'h1,FD,,,,,,,,,,,,
ARRAY_BASE,10'h0fd,reg_array,9:5,reg_ldo_09_det_trubo_time,RW,5'd31,FD,,,,,,,,,,,,
ARRAY_BASE,10'h0fd,reg_array,4:0,reg_ldo_09_endure_time,RW,5'd31,FD,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h0fe,reg_array,14:10,reg_ldo_09_abort_time,RW,5'h2,FE,,,,,,,,,,,,
ARRAY_BASE,10'h0fe,reg_array,7:3,reg_ldo_09_low_temp_offset,RW,5'd5,FE,,,,,,,,,,,,
ARRAY_BASE,10'h0fe,reg_array,2,reg_ldo_09_oscp_func_en,RW,1'h1,FE,,,,,,,,,,,,
ARRAY_BASE,10'h0fe,reg_array,1,reg_ldo_09_ocp_en_dr,RW,1'h0,FE,,,,,,,,,,,,
ARRAY_BASE,10'h0fe,reg_array,0,reg_ldo_09_ocp_en_reg,RW,1'h1,FE,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h0ff,reg_array,15:14,reg_ldo_09_break_time,RWH,2'h1,FF,,,,,,,,,,,,
ARRAY_BASE,10'h0ff,reg_array,13:10,reg_ldo_09_reboot_cycle,RWH,4'h3,FF,,,,,,,,,,,,
ARRAY_BASE,10'h0ff,reg_array,9,reg_ldo_09_reboot_trigger,RWH,1'h0,FF,,,,,,,,,,,,
ARRAY_BASE,10'h0ff,reg_array,8,reg_ldo_09_reboot_trigger_dr,RWH,1'h0,FF,,,,,,,,,,,,
ARRAY_BASE,10'h0ff,reg_array,7,reg_ldo_09_ldo_off_dr,RWH,1'h0,FF,,,,,,,,,,,,
ARRAY_BASE,10'h0ff,reg_array,6,reg_ldo_09_ldo_off_reg,RWH,1'h0,FF,,,,,,,,,,,,
ARRAY_BASE,10'h0ff,reg_array,5,reg_ldo_09_pmu_off_dr,RWH,1'h0,FF,,,,,,,,,,,,
ARRAY_BASE,10'h0ff,reg_array,4,reg_ldo_09_pmu_off_reg,RWH,1'h0,FF,,,,,,,,,,,,
ARRAY_BASE,10'h0ff,reg_array,3:2,reg_ldo_09_protec_cycle,RW,2'h1,FF,,,,,,,,,,,,
ARRAY_BASE,10'h0ff,reg_array,1,reg_ldo_09_handle_sel_pmu_off,RWH,1'h1,FF,,,,,,,,,,,,
ARRAY_BASE,10'h0ff,reg_array,0,reg_ldo_09_hw_mode,RWH,1'h0,FF,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h100,reg_array,3,reg_ldo_09_abort_source_clr,RWI,1'h0,100,,,,,,,,,,,,
ARRAY_BASE,10'h100,reg_array,2,reg_ldo_09_intr_en,RWH,1'h1,100,,,,,,,,,,,,
ARRAY_BASE,10'h100,reg_array,1,reg_ldo_09_intr_msk,RWH,1'h1,100,,,,,,,,,,,,
ARRAY_BASE,10'h100,reg_array,0,reg_ldo_09_intr_clr,RWI,1'h0,100,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h101,reg_array,15,reg_mic_biasa_ix2,RW,1'h1,101,,,,,,,,,,,,
ARRAY_BASE,10'h101,reg_array,14,reg_mic_biasb_ix2,RW,1'h1,101,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h101,reg_array,9,reg_pu_ldo_dig_dsleep,RW,1'h1,101,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h101,reg_array,6,iptat_en,RW,1'h0,101,,,,,,,,,,,,
ARRAY_BASE,10'h101,reg_array,5,reg_pu_avdd25_ana,RW,1'h0,101,,,,,,,,,,,,
ARRAY_BASE,10'h101,reg_array,1,reg_pu_vmem_delay_dr,RW,1'h0,101,,,,,,,,,,,,
ARRAY_BASE,10'h101,reg_array,0,reg_pu_vmem_delay,RW,1'h0,101,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h102,reg_array,15:0,reserved_pmu,RW,16'hff00,102,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h103,reg_array,15:0,r_pwm2_toggle,RW,16'hbfff,103,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h104,reg_array,15:0,r_pwm3_toggle,RW,16'hbfff,104,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h105,reg_array,15:0,reg_pwm2_st1,RW,16'h7fff,105,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h106,reg_array,15:0,reg_pwm3_st1,RW,16'h7fff,106,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h107,reg_array,15:8,subcnt_data2,RW,8'hff,107,,,,,,,,,,,,
ARRAY_BASE,10'h107,reg_array,7:0,subcnt_data3,RW,8'hff,107,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h108,reg_array,15:9,tg_subcnt_d2_st,RW,7'h00,108,,,,,,,,,,,,
ARRAY_BASE,10'h108,reg_array,8,reg_pwm2_br_en,RW,1'b0,108,,,,,,,,,,,,
ARRAY_BASE,10'h108,reg_array,7:1,tg_subcnt_d3_st,RW,7'h00,108,,,,,,,,,,,,
ARRAY_BASE,10'h108,reg_array,0,reg_pwm3_br_en,RW,1'b0,108,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h109,reg_array,15,reg_led0_out,RW,1'b0,109,,,,,,,,,,,,
ARRAY_BASE,10'h109,reg_array,14,reg_led1_out,RW,1'b0,109,,,,,,,,,,,,
ARRAY_BASE,10'h109,reg_array,13:12,pwm_select_en,RW,2'h0,109,,,,,,,,,,,,
ARRAY_BASE,10'h109,reg_array,11:10,pwm_select_inv,RW,2'h0,109,,,,,,,,,,,,
ARRAY_BASE,10'h109,reg_array,9:5,reg_clk_pwm_div,RW,5'h1,109,,,,,,,,,,,,
ARRAY_BASE,10'h109,reg_array,4:2,dbg_cap_out,RW,3'b0,109,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h10a,reg_array,15:0,reg_div_hw_reset,RWH,16'h7cfe,10A,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h10b,reg_array,15:0,reg_wdt_timer,RWH,16'h2710,10B,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h10c,reg_array,15:10,reg_hw_reset_time,RWH,6'h14,10C,,,,,,,,,,,,
ARRAY_BASE,10'h10c,reg_array,9,reg_hw_reset_en,RWH,1'h0,10C,,,,,,,,,,,,
ARRAY_BASE,10'h10c,reg_array,8,reg_wdt_reset_en,RWH,1'h0,10C,,,,,,,,,,,,
ARRAY_BASE,10'h10c,reg_array,7,reg_wdt_en,RWH,1'h0,10C,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h10e,reg_array,15:14,pwm_clk_en,RW,2'h0,10E,,,,,,,,,,,,
ARRAY_BASE,10'h10e,reg_array,10,reg_pwm4_resetn,RW,1'h1,10E,,,,,,,,,,,,
ARRAY_BASE,10'h10e,reg_array,9,reg_pwm3_resetn,RW,1'h1,10E,,,,,,,,,,,,
ARRAY_BASE,10'h10e,reg_array,8,reg_pwm2_resetn,RW,1'h1,10E,,,,,,,,,,,,
ARRAY_BASE,10'h10e,reg_array,5,pu_ldo_bg_dr,RW,1'h0,10E,,,,,,,,,,,,
ARRAY_BASE,10'h10e,reg_array,4,pu_ldo_bg_reg,RW,1'h0,10E,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h10f,reg_array,9:6,reg_vbg_sel_dly_time,RW,4'h1,10F,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h10f,reg_array,0,reg_command_rst_dis,RWH,1'h0,10F,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h110,reg_array,15,reg_gpio_i_sel,RW,1'h0,110,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h110,reg_array,13:6,pmu_db_target1,RW,8'h80,110,,,,,,,,,,,,
ARRAY_BASE,10'h110,reg_array,5,reg_pmu_uart_dr1,RW,1'h0,110,,,,,,,,,,,,
ARRAY_BASE,10'h110,reg_array,4,reg_pmu_uart_tx1,RW,1'h0,110,,,,,,,,,,,,
ARRAY_BASE,10'h110,reg_array,3,reg_pmu_uart_oenb1,RW,1'h1,110,,,,,,,,,,,,
ARRAY_BASE,10'h110,reg_array,2,reg_uart_leda_sel,RW,1'h1,110,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h111,reg_array,13:6,pmu_db_target2,RW,8'h80,111,,,,,,,,,,,,
ARRAY_BASE,10'h111,reg_array,5,reg_pmu_uart_dr2,RW,1'h0,111,,,,,,,,,,,,
ARRAY_BASE,10'h111,reg_array,4,reg_pmu_uart_tx2,RW,1'h0,111,,,,,,,,,,,,
ARRAY_BASE,10'h111,reg_array,3,reg_pmu_uart_oenb2,RW,1'h1,111,,,,,,,,,,,,
ARRAY_BASE,10'h111,reg_array,2,reg_uart_ledb_sel,RW,1'h1,111,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h112,reg_array,7:0,power_up_mod10_cnt,RW,8'h7d,112,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h113,reg_array,15:8,power_up_mod8_cnt,RW,8'h7d,113,,,,,,,,,,,,
ARRAY_BASE,10'h113,reg_array,7:0,power_up_mod7_cnt,RW,8'h7d,113,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h114,reg_array,9:0,power_up_mod1_cnt_dly,RW,10'h3be,114,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h115,reg_array,14:10,reg_ldo_06_det_time,RW,5'h1,115,,,,,,,,,,,,
ARRAY_BASE,10'h115,reg_array,9:5,reg_ldo_06_det_trubo_time,RW,5'd31,115,,,,,,,,,,,,
ARRAY_BASE,10'h115,reg_array,4:0,reg_ldo_06_endure_time,RW,5'd31,115,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h117,reg_array,15:8,power_up_mod9_cnt,RW,8'h7d,117,,,,,,,,,,,,
ARRAY_BASE,10'h117,reg_array,7:0,power_up_mod11_cnt,RW,8'h45,117,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h118,reg_array,1,reg_ldo_10_en_dr,RW,1'h0,118,,,,,,,,,,,,
ARRAY_BASE,10'h118,reg_array,0,reg_ldo_10_en   ,RW,1'h0,118,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h119,reg_array,1,reg_ldo_07_en_dr,RW,1'h0,119,,,,,,,,,,,,
ARRAY_BASE,10'h119,reg_array,0,reg_ldo_07_en   ,RW,1'h0,119,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h11a,reg_array,5,reg_ldo_06_bypass,RW,1'h0,11A,,,,,,,,,,,,
ARRAY_BASE,10'h11a,reg_array,4,reg_ldo_07_bypass,RW,1'h0,11A,,,,,,,,,,,,
ARRAY_BASE,10'h11a,reg_array,3,reg_ldo_08_bypass,RW,1'h0,11A,,,,,,,,,,,,
ARRAY_BASE,10'h11a,reg_array,2,reg_ldo_09_bypass,RW,1'h1,11A,,,,,,,,,,,,
ARRAY_BASE,10'h11a,reg_array,1,reg_lp_en_ldo_01_dsleep,RW,1'h1,11A,,,,,,,,,,,,
ARRAY_BASE,10'h11a,reg_array,0,reg_pu_ldo_01_dsleep,RW,1'h1,11A,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h11b,reg_array,1,reg_pu_main_lpo_dr,RW,1'h0,11B,,,,,,,,,,,,
ARRAY_BASE,10'h11b,reg_array,0,reg_pu_main_lpo,RW,1'h0,11B,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h11c,reg_array,15:8,reg_ldo_08_vbit_dsleep,RW,8'h64,11C,,,,,,,,,,,,
ARRAY_BASE,10'h11c,reg_array,7:0,reg_ldo_08_vbit_normal,RW,8'h64,11C,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h11d,reg_array,15:8,reg_ldo_08_vbit_rc,RW,8'h64,11D,,,,,,,,,,,,
ARRAY_BASE,10'h11d,reg_array,5,reg_pu_ldo_08_dsleep,RW,1'h1,11D,,,,,,,,,,,,
ARRAY_BASE,10'h11d,reg_array,4,reg_pu_ldo_08_dr,RW,1'h0,11D,,,,,,,,,,,,
ARRAY_BASE,10'h11d,reg_array,3,reg_pu_ldo_08,RW,1'h0,11D,,,,,,,,,,,,
ARRAY_BASE,10'h11d,reg_array,2,reg_lp_en_ldo_08_dsleep,RW,1'h1,11D,,,,,,,,,,,,
ARRAY_BASE,10'h11d,reg_array,1,reg_lp_en_ldo_08_dr,RW,1'h0,11D,,,,,,,,,,,,
ARRAY_BASE,10'h11d,reg_array,0,reg_lp_en_ldo_08,RW,1'h0,11D,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h11f,reg_array,6:4,reg_lp_bias_sel_ldo_rc,RW,3'h4,11F,,,,,,,,,,,,
ARRAY_BASE,10'h11f,reg_array,3:1,reg_lp_bias_sel_ldo_dsleep,RW,3'h1,11F,,,,,,,,,,,,
ARRAY_BASE,10'h11f,reg_array,0,reg_lp_bias_sel_ramp_en,RW,1'h1,11F,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h120,reg_array,8:6,reg_lp_bias_sel_ldo_normal,RW,3'h2,120,,,,,,,,,,,,
ARRAY_BASE,10'h120,reg_array,5:3,reg_lp_bias_sel_ramp_step,RW,3'h1,120,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h121,reg_array,15,reg_lp_bias_res_sel_dr,RW,1'h0,121,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
ARRAY_BASE,10'h122,reg_array,11,reg_micbiasb_lp_enable,RW,1'h0,122,,,,,,,,,,,,
ARRAY_BASE,10'h122,reg_array,10,reg_micbiasa_lp_enable,RW,1'h0,122,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
